title,subtopic,relevant_content,discussion_date
Talk:Horticulture industry,Wiki Education Foundation-supported course assignment,"[[file:sciences humaines.svg|40px]] this article was the subject of a wiki education foundation-supported course assignment, between 6 january 2020 and 24 april 2020. further details are available [[wikipedia:wiki_ed/ohio_state_university/hcs5200_horticulture_capstone_(spring_2020)|on the course page]]. student editor(s): [[user:15speelmana|15speelmana]].  {{small|above undated message substituted from [[template:dashboard.wikiedu.org assignment]] by [[user:primebot|primebot]] ([[user talk:primebot|talk]])","22:36, 17 january 2022"
Talk:Horticulture industry,Horticulture,hortixulture ke sare information apne tk kaise le jisase ki mujhe dhudhna. na pde [[special:contributions/2409:4063:2193:949e:0:0:348:d8b0|2409:4063:2193:949e:0:0:348:d8b0]] ([[user talk:2409:4063:2193:949e:0:0:348:d8b0|talk]]),"18:30, 29 november 2021"
Talk:Hospitality industry,Notes,"i cleaned this up a bit, got the style cleaned up, and wikified things.  it still needs pretty substantive work though. [[user:particle man|particle man]]","05:32, 8 july 2007"
Talk:Hospitality industry,Hospitality Schools,"there is no possible way a complete list would ever be complied, nor is it really justified. i dont see the significance of this list on this page. [[special:contributions/210.49.30.22|210.49.30.22]] ([[user talk:210.49.30.22|talk]])","23:42, 31 october 2008"
Talk:Hospitality industry,Hospitality Schools,:good catch.  am removing this entire section based on [[wp:notdirectory]] – wikipedia is not a directory or the yellow pages.  --[[user:cliffc|cliffc]] ([[user talk:cliffc|talk]]),"01:55, 24 november 2008"
Talk:Hospitality industry,Assessment comment,"{{substituted comment|length=338|lastedit=20090503073624|comment=i cleaned up and expanded the introduction; i do think this industry, due to its size and critical part of a larger society's culture (both in cause and effect terms) merit a decent rating of importance.  size wise, i'm not speaking only of income generated or sales, but also of employment numbers.  beyond question they are significant.}} substituted at","18:16, 29 april 2016"
Talk:Hospitality industry,Hotel management,hospitality and tourism [[special:contributions/2400:1a00:b1c0:c321:38e3:2819:8266:81e8|2400:1a00:b1c0:c321:38e3:2819:8266:81e8]] ([[user talk:2400:1a00:b1c0:c321:38e3:2819:8266:81e8|talk]]),"08:23, 12 september 2022"
Talk:Hospitality industry,What's economic of Hospitality industry,what is economic of hospitality industry [[special:contributions/197.186.17.60|197.186.17.60]] ([[user talk:197.186.17.60|talk]]),"21:26, 10 december 2022"
Talk:Hospitality industry,Underrepresentation,"after reviewing this article, i would like to see more information about the history of the hospitality industry. especially in regards to historically marginalized populations.  [[user:attackworm22|attackworm22]] ([[user talk:attackworm22|talk]])","00:54, 11 february 2023"
Talk:Language industry,Too much like a sales brochure,"although i think this article has valuable information, parts of it seem to be a sales brochure for services like translizer.  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/208.90.214.74|208.90.214.74]] ([[user talk:208.90.214.74|talk]])","00:29, 20 september 2011"
Talk:Language industry,Shout-outs,"""examples of companies that have specialized in providing language services are linguistic systems and transperfect."" is this anything other than an arbitrary, promotional shout-out to somebody's favorite companies? [[user:cnilep|cnilep]] ([[user talk:cnilep|talk]])","03:16, 22 may 2013"
Talk:Leisure industry,Expansion,"saunas and crysaunas could count as part of leisure industry too, like here: https://vacuactivus.com/whole-body-cryotherapy-sauna/ [[special:contributions/70.53.124.106|70.53.124.106]] ([[user talk:70.53.124.106|talk]])","19:19, 16 december 2022"
Talk:Meat industry,NPOV dispute,"this article is quite clearly written from a strong anti-meat perspective.  it needs editing to remove this bias.  [[user:kelly martin|kelly martin]] 03:36, may 22, 2005 (utc) :i redirected to [[livestock]]. all of the factual information from this article is already present in the appropriate sections of [[livestock]], including criticms. the definition of livestock used in that article almost exactly matches the definition of meat industry used here. [[user:feco|feco]]","21:44, 25 may 2005"
Talk:Meat industry,NPOV dispute,"this article is junk. it has two small entries for""meat sources"" and a list for ""global production"" but nothing at all on the process of consumer beef (or pork, or chickenl...) production which is what anyone coming to the article would be looking for info on. obviously a vegan organized this page, instead of someone wanting to provide actual info. page needs serious help.  -not an editor  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/2603:7081:6902:bafe:61ad:e89:4d0f:58a1|2603:7081:6902:bafe:61ad:e89:4d0f:58a1]] ([[user talk:2603:7081:6902:bafe:61ad:e89:4d0f:58a1#top|talk]])","00:10, 28 december 2022"
Talk:Meat industry,"Scope, content, verification, POV","this article contains some questionable claims apparently based on opinion.  only two references are cited currently.  the article does not attempt to provide a reliable, informative, balanced encyclopedia entry on the meat industry.  instead, following a problematic, four-sentence introduction, the article is wholly devoted to criticism and alternatives.  thus the newly resurrected article appears again (as it did until blanked in may 2005) simply as a vehicle for promoting an anti-meat-industry advocacy agenda.  this is not an objection to inclusion of criticism, but the criticism should be in the form of verified claims based on scholarly review, and when such criticism is included, the article as a whole should be recognizable as a genuine encyclopedia entry on the topic, rather than merely a pretext for presenting the criticism.  in the article’s opening sentence, the description of the meat industry is inaccurate in several respects.  it reveals  lack of familiarity with the topic and failure to consult credible sources to learn what is actually encompassed by the term “meat industry”.  regarding the meat industry, there is an abundance of credible information readily available on the internet from government agencies, the fao, review papers in the refereed journal literature, industry associations, etc.  these could have been consulted to prepare an informative, balanced article, which could encompass such topics as history of the industry, recent production statistics and economic role of the industry, industry structure, examples of the scope and nature of regulation governing the industry in some countries, major food safety considerations (including inspection and testing practices, adoption of haccp, development of traceability systems, food recall systems, biosecurity, etc.), some aspects of international trade, industry concentration issues (including some examples of cr4s and/or hhis), etc.  at present, none of these topics is addressed.  a pov tag is needed.  because the present article appears to use wikipedia simply as an advocacy platform and does not provide a genuine encyclopedia entry on the meat industry, it does not serve the best interests of wkipedia and its readers, considering the scope of the “meat industry” as that term tends to be used by government agencies, by the industry itself, and by many others, blanking the page (again, as in 2005) and redirecting to “meat packing industry” could be an acceptable option. if the article does not soon undergo substantial improvement, in terms of characterizing the topic and providing appropriate article scope with verified content, that option should be pursued.  [[user:schafhirt|schafhirt]] ([[user talk:schafhirt|talk]])","23:03, 1 august 2015"
